PosterID	FigureID	Type	PersonatedMaxIntimacy	PosterName	TalkList	facelist	cvlist	height	threesize	seriesname	description	brithday	hobby	FirstSightDialogue	SeriesID	Live2D	Group	GroupName	IsOpen	BackGround	DialogueX	DialogueY	isPDAS	IsEntry	PartsNum
842	1842	6	0	580252	580257;580258;580259;580260;580261;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580253	580254	??/??	580255	580256	7	3	12006	0	1	0	-150	0	0	0	0
843	1843	2	0	580523	580528;580529;580530;580531;580532;	1;2;3;1;2;	0;0;0;0;0;	171cm	97/65/101	580524	580525	-	580526	580527	7	2	1178	0	1	0	-150	0	0	0	0
844	1844	4	0	580401	580406;580407;580408;580409;580410;	0;0;0;0;0;	0;0;0;0;0;	156cm	80/64/75	580402	580403	-	580404	580405	11	2	3004	0	1	0	-150	0	0	0	0
845	1845	4	0	580411	580416;580417;580418;580419;580420;	0;0;0;0;0;	0;0;0;0;0;	140cm	68/52/65	580412	580413	-	580414	580415	11	2	3009	0	1	0	-150	0	0	0	0
848	1848	2	99	580471	580476;580477;580478;580479;580480;580481;	1;2;3;1;2;3;	0;0;0;0;0;0;	167cm	88/58/86	580472	580473	12/17	580474	580475	7	0	1023	0	1	110	-150	0	0	0	0
849	1849	2	99	580482	580487;580488;580489;580490;580491;580492;	1;2;2;3;4;4;	0;0;0;0;0;0;	167cm	93/63/99	580483	580484	2/15	580485	580486	7	0	1145	0	1	107	-150	0	0	0	0
850	1850	5	0	580533	580538;580539;580540;580541;580542;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580534	580535	??/??	580536	580537	7	3	4067	0	1	0	-150	0	0	0	0
851	1851	5	0	580372	580377;580378;580379;580380;580381;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580373	580374	??/??	580375	580376	7	3	1	0	1	0	-150	0	0	0	0
852	1852	2	0	580543	580548;580549;580550;580551;580552;	0;0;0;0;0;	0;0;0;0;0;	161cm	82/60/80	580544	580545	5/6	580546	580547	7	2	1016	0	1	0	-150	0	0	0	0
853	1853	2	0	580553	580558;580559;580560;580561;580562;	0;0;0;0;0;	0;0;0;0;0;	155cm	75/52/78	580554	580555	3/24	580556	580557	7	2	1002	0	1	0	-150	0	0	0	0
854	1854	2	0	580563	580568;580569;580570;580571;580572;	0;0;0;0;0;	0;0;0;0;0;	168cm	92/61/86	580564	580565	9/13	580566	580567	7	2	1010	0	1	0	-150	0	0	0	0
855	1855	2	0	580573	580578;580579;580580;580581;580582;	0;0;0;0;0;	0;0;0;0;0;	155cm	72/51/70	580574	580575	4/20	580576	580577	7	2	1038	0	1	0	-150	0	0	0	0
856	1856	2	0	580583	580588;580589;580590;580591;580592;	0;0;0;0;0;	0;0;0;0;0;	158cm	85/56/82	580584	580585	10/20	580586	580587	7	2	1012	0	1	0	-150	0	0	0	0
857	1857	2	0	580593	580598;580599;580600;580601;580602;	0;0;0;0;0;	0;0;0;0;0;	160cm	84/54/83	580594	580595	3/29	580596	580597	7	2	1011	0	1	0	-150	0	0	0	0
858	1858	2	99	580603	580608;580609;580610;580611;580612;	0;0;0;0;0;	0;0;0;0;0;	160cm	88/51/83	580604	580605	-	580606	580607	7	2	1013	0	1	0	-150	0	0	0	0
861	1861	1	0	580613	580618;580619;580620;580621;580622;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580614	580615	??/??	580616	580617	7	2	110	0	1	0	-150	0	0	0	0
862	1862	5	0	580493	580498;580499;580500;580501;580502;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580494	580495	??/??	580496	580497	7	3	1	0	1	0	-150	0	0	0	0
863	1863	1	0	580623	580628;580629;580630;580631;580632;	0;0;0;0;0;	0;0;0;0;0;	160cm	88/51/83	580624	580625	-	580626	580627	7	2	111	0	1	0	-150	0	0	0	0
865	1865	1	0	580633	580638;580639;580640;580641;580642;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580634	580635	??/??	580636	580637	7	2	21	0	1	0	-150	0	0	0	0
866	1866	2	99	580643	580648;580649;580650;580651;580652;580653;	2;3;4;5;6;7;	0;0;0;0;0;0;	139cm	73/49/75	580644	580645	-	580646	580647	7	0	1179	0	1	110	-150	0	0	0	0
868	1868	1	0	580513	580518;580519;580520;580521;580522;	1;2;3;1;2;	0;0;0;0;0;	166cm	90/58/91	580514	580515	8/17	580516	580517	7	2	101	0	1	0	-150	0	0	0	0
876	1876	7	99	580654	580659;580660;580661;580662;580663;580664;	1;2;3;1;2;3;	0;0;0;0;0;0;	-	-	580655	580656	-	580657	580658	7	3	1178	0	1	107	-150	0	0	0	0
877	1877	7	99	580665	580670;580671;580672;580673;580674;580675;	1;2;3;1;2;3;	0;0;0;0;0;0;	-	-	580666	580667	-	580668	580669	7	3	1179	0	1	107	-150	0	0	0	0
878	1878	7	99	580676	580681;580682;580683;580684;580685;580686;	1;2;3;1;2;3;	0;0;0;0;0;0;	-	-	580677	580678	-	580679	580680	7	3	1180	0	1	107	-150	0	0	0	0
997	1997	5	0	291899	204060;204061;204062;204063;204064;204065;204344;	0;0;0;0;0;0;	0;0;0;0;0;	163cm	84/59/87	205001	204067	12/7	204068	204069	7	1	4028	0	0	0	-150	0	0	0	0
998	1998	5	0	291899	204060;204061;204062;204063;204064;204065;204344;	0;0;0;0;0;0;	0;0;0;0;0;	163cm	84/59/87	205001	204067	12/7	204068	204069	7	1	4028	0	0	0	-150	0	0	0	0
999	1999	5	0	291899	204060;204061;204062;204063;204064;204065;204344;	0;0;0;0;0;0;	0;0;0;0;0;0;	163cm	84/59/87	205001	204067	12/7	204068	204069	7	1	4028	0	0	0	-150	0	0	0	0
